,post_id,date,year,nhood,city,county,price,beds,baths,sqft,room_in_apt,address,lat,lon,title,descr,details
608,4988582061,20150421,2015,noe valley,san francisco,san francisco,2795,1.0,1.0,650.0,0,2121,37.748563,-122.427129,UPDATED SUNNY 1BR/1BA Apartment Heart of Noe Valley AVAILABLE NOW,"UPDATED SUNNY 1BR/1BA Apartment Heart of Noe Valley AVAILABLE NOW!Property Address1395 - 1399 Church Street - 1395 #2 | San Francisco, CA 94114  Available: NowOffered By  Bay Property Group  |   show contact infoDescription    **SHOWING THURSDAY APRIL 23rd 7pm**UPDATED BRIGHT and SUNNY 1BR/1BA Apartment in Heart of Noe Valley has new home look and feel and is AVAILABLE NOW,NEW Paint throughoutNEW Carpet throughoutLOTS and LOTS of East/West/South lightCentralized location: walking distance to 24th/Valencia/Mission St shopping, restaurants & nightlifeMUNI StreetcarJ Church 0 blocksMUNI Bus24 Divisadero 2 blocks48 Quintara 2 blocks14/14L Mission 4 blocksBART24th Mission St Station 8 blocksSORRY NO PETSOwner pays water/trashTenant pays own utilities.Address: 1395 Church St #2Cross Street: 26thPlease view our additional listings at: http://baypropertygroup.com/listings.phpDetailsBeds/Baths: 1BD/1.0BASquare Feet: 650Rental TermsRent: $2,795.00     Available: Now    Application Fee: $35.00    Security Deposit: $4,250.00","1BR / 1Ba 650ft2 apartment  date=""2015-04-20"" today_msg=""available now"">available apr 20<br/>no smoking</p>"
609,4845174668,20150120,2015,noe valley,san francisco,san francisco,8495,4.0,1.0,2300.0,0,961,37.746897,-122.426968,Furnished and Appointed Large Updated*Heart of Noe*Pkg*W/D*Garden,"Quintessential San Francisco ""house like"" top floor flat of two level building located in the heart of highly sought Noe Valley; one of the city's sunniest and most sought after areas. Walk to restaurants , boutiques, antique shops, lounges, Whole Foods Market, Mom and Pop groceries , Coffee Shops et al. Walk to the happening Valencia Corridor where opportunities for culinary fare and boutique cocktail lounges are endless! Coach pick up points within walking. Located on the J Church line which will take you straight downtown or via transfer anywhere in the city you wish to go. Breath in fresh air while sitting in the garden hosting a mature plum tree and flora. A fabulous home base to explore and thrive San Francisco!Five minute drive to both 101 and 280 freeways. Coach stops near by.Bedroom 1:Sunny Master Suite on main level-Queen Bed and full bathroomBedroom 2: Quiet Middle Bedroom on main level- Queen Bed Bedroom Bedroom 3 : Smaller room ( 8X10) on main level- bunk beds)Bedroom 4: Large ! Garden bedroom on lower floor-Queen Bed Two Full Updated Baths. Fireplace in Living room Formal Dining Dedicated one car parking + across driveway ( garage may not fit some over-sized vehicles )Washer and Dryer in unit on main floor Stainless Steel Appliances Carpets through out hall and bedrooms Hardwood floors in main living area's Updated Bathrooms and Kitchen Skylights throughout for bright sunny living Dedicated Garden. Key-less Entry New Double Pane windows in Living room Furnished Non Smoking Building in and out ( no garden or front door smoking ) !!!Some pets considered /Extra Fees May ApplyMinimum one month rental Tenant pays Cable/Internet and PG&E;Application Fee of $35.00 . Credit Checks and verification of funds will apply.First Month and $8500 security deposit required for move in.***Some Furnishings may vary from Pics.","4BR / 2Ba 2300ft2 furnished flat  date=""2015-01-25"" today_msg=""available now"">available jan 25<br/>w/d in unit attached garage<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>"
610,5269340975,20151015,2015,noe valley,san francisco,san francisco,4600,3.0,1.0,1200.0,0,2302,37.749357,-122.441962,25th @ Fountain - 2 BR House + Office / Nursery. Garage. Yard. Nov 1,"Available November 1.Updated 1906 Construction Classic-Contemporary House On 25th @ Fountain ( Noe Valley ).2 Bedroom + Office / Nursery ( Won't Work As 3rd Bedroom For Adult, As It's Not Fully Enclosable )With 1-2 Car Tandem Garage Parking.& View Decks With Landscaped Low Maintenance Yard. $4600/mo Includes 1-2 Car Tandem Garage Parking.Sunny South Orientation With 1200 Or So Square Feet Of Living Space On 1 LevelHardwood Floors & Crown MouldingWhite Contemporary Kitchen With Gas Stove, Dishwasher & Disposal2 Bedrooms + Office Zone / Nursery ( Won't Work As 3rd Bedroom For Adult, As It's Not Fully Enclosable )Contemporary Bath With Jetted Tub Excellent Large Deck & Low Maintenance Landscaped Yard / Garden For BBQ, Sun-Basking, Child Frolicking & Outdoor FunWasher / Dryer Laundry Room1-2 Car Garage Parking With Super Ample Storage ( The Garage Hasn't Sufficient Clearance For SUV's, Only Cars )Owner Will Consider Smaller Pets","3BR / 1Ba 1200ft2  date=""2015-11-01"" today_msg=""available now"">available nov 01</p>"
611,4814405795,20141223,2014,noe valley,san francisco,san francisco,4450,2.0,2.0,1000.0,1,1149,37.748773,-122.422571,Mission/Noe Valley 2 bed/2 bath flat with w/d and 2 car garage parking,"Beautiful with NEWLY REMODELED Kitchen, super bright and sunny flat available Jan 1st.2 bedroom 2 full baths in Noe Valley. This is for the lower unit in a 2 unit building (located on 2nd floor / the garage is on the 1st floor). This apartment has all the modern amenities. 2 bedrooms are similar sizes and perfect for roommates! Owner lives in the above unit. Approx 1000 sq ft. Unit contains:2 bedrooms with plenty of closet space - bedrooms face away from Guerrero St.2 full baths with shower/tub and marble countersWasher and dryer in unitPrivate separate entranceMaple Hardwood floors throughoutHigh ceilingsRecessed lightingDouble paned windowsRemodeled kitchen with Quartz countertops and glass tile backsplash, gas stove, dishwasher and large pantryExtra storage space in garageCable and Internet readyIndoor garage parking for 2 cars tandem included in rentSorry, no Pets. no smoking, no exceptions.AWESOME LOCATION! Walker's Paradise!Only a few blocks to all silicon valley shuttles: Google, Apple, Yahoo, eBay, EA, Facebook etc. . .Walk to 24th/Church Streets shopping, restaurants and MUNI, BART and easy access to 101 and 280Minimum 12 month leaseRent: $4,450Non refundable application fee: $15.00Credit check fee: $15.00 Security Deposit: $6,000Owner pays water and garbageQuiet and respectful applicants with good credit and copies of last 2 pay stubs are required.  Contact to schedule an appointment.We are available to show the unit on Tues Dec 23rd and Monday Dec 29th.","2BR / 2Ba 1000ft2 apartment  date=""2015-01-01"" today_msg=""available now"">available jan 01<br/>w/d in unit attached garage<br/>no smoking</p>"
612,4659253419,20140921,2014,noe valley,san francisco,san francisco,4450,2.0,1.0,1200.0,0,510,37.741111,-122.428658,"OPEN SUNDAY-SEPT.21st-CUSTOM-DESIGNER FLAT W/PANO VUS,GOURM.KITCH,WD++","* OPEN Sunday ~ 2-3 PM.  -    (*Monday - Friday: Please Call Peter at  show contact info* ADDRESS:  1745 SANCHEZ ST. ( Between 30th and Randall Sts.)  * 1st TIME AVAILABLE IN 4+ YEARS !!   * PRIDE OF OWNERSHIP PROPERTY WITH TOP QUALITY DETAILS THROUGHOUT~ * PANO-VUS OF DOWNTOWN & BAY BRIDGE!  * BEST NOE VALLEY RESIDENTIAL BLOCK WITH FEW APT. RENTALS. * (2) CITY TENNIS COURTS - 1/2 BLOCK AWAY!!* AVAILABLE:  OCT.15th to NOV.1st  ~* RENT:  $4,495- Per Month. (*Includes Large, 7'x7' - Private Storage Room W/Many Shelves~) * SORRY, NO Pets & This is a Non-Smoking Building.* DAILY SHOWINGS: Call Peter For Your Private Showing Time -  show contact info* DESCRIPTION:  TOP-QUALITY, Custom designed, 2-Bedrooms, 1-Bathroom, lower flat of a 2-Unit building - with panoramic downtown views on one of the most prestigious blocks of Noe Valley.  Rarely available quality, even in condos!!  $200,000/10 month construction project. (Architectural Digest Quality!)  Marble, granite, Hardwood Floors including the kitchen. Halogen lighting with dimmers in all rooms.  All new double-paned, thermal-glass windows.  Classic columned entry with Fleur de Lys Stain-glass window.  New exterior (6) custom-color, Bob Buckter paint job with 22 carat gold accenting.  Brass kick plates and numerals on front door.  2-Way inter-com system.  Your own Washer & Dryer.  Cable and telephone jacks in all rooms.  9' ceilings throughout.  2-tone interior paint job.  Crown moldings over all windows and doors.  Picture frame and base board moldings on most walls.  Forced-air heating system with heat vents in all rooms.  Copper plumbing and 220 electric circuit breaker service.  New roof.  The Beams Have been bolted down to the foundation.  * PARKING:  This is a prime residential block of owner occupied homes.   There is ample street parking with NO parking permits required. * SEE (29) PHOTO ""SLIDE-SHOW"" at:  http://www.1745sanchezst.shutterfly.com  .   *NOTE: You Must type this web-site into your web-screen to view moving slide show!!!   In the photo download, the Alabaster light fixtures in the living room & bedroom, are not as pictued, but similar, ""Designer-Type"" fixtures.* STAIRWAY, PORCH, ENTRY FOYER AND HALLWAY:  Terrazo Front Steps & White Marble Suround Walls on Front porch .  Stain-glass, entry ""Fleur De Lys"" window,  with a walk-in closet that could be a small office, etc. Continuing down the hallway, there are (2) halogen spotlights with dimmers to feature your artwork hanging from the picture-frame moldings, as in your own art gallery!* KITCHEN:  $50,000 - All-Gourmet-Kitchen, Featuring GE profile side by side refrigerator, stainless gas stove, 3-speed, Italian Stainless hood!  Dishwasher, (18) Custom wood cabinets with crown moldings, featuring fully extended drawers, FULL Slide-Out Shelves In Most Lower Cabinets,  Appliance garage, Individual designer-cutlery and spice drawers, Granite counter-tops with Full back splash. Custom mitered hardwood floors, Halogen indirect ceiling and under counter lighting with dimmers! A Grohe Pull-out faucet from Germany, stainless, custom corner sink with Disposal +area for vase with Floral Arrangement! * WINE & WET-BAR +CHINA CABINETS:  Mirrored back-splash, Granite-counter-top and a 2-case, Built-in wine rack below with 2-glass, see-through-doors-China cabinets above, for your crystal wine-glasses + a wet-bar, with oval-stainless sink with Ultra-Designer, Spanish wet-bar faucet above.* BREAKFAST-ROOM/DINING ROOM:  Adjacent to the kitchen, this room has (2) large picture windows which magnify the Panoramic, Downtown + Bay Bridge Views with a modern, center-hanging, lighting fixture.* BATHROOM:  From Spain: $15,000 Custom-Bathroom - Alacante marble on the walls from the floor to the ceiling with Diagonal-Black granite squares on the floor and around the shower-wall area.  Grohe, German Designer fixtures.  Custom cabinetry and deep bathtub with shower over.  Classy halogen lighting fixtures with dimmers to set the particular lighting scenario that you wish to create! * LIVING ROOM: Window seat, custom white plantation shutters in (3) Bay windows. Taiwanese, Juelein green-marble, custom fire place with mirrored mantle and French, Custom Bronze 1923, fire screen with utensils for the presto-log burning FIRE-PLACE. * BEDROOMS:  As is shown in the photos, both bedrooms are large & have hard-wood floors. 1st Bedroom, 13'x15' has a custom, CANTILEVERED ceiling & an adjacent Atrium-Light-Well Sky-Garden! The 2nd Bedroom has a French door that opens on to your large private deck!. There are (2) designer, double-decker closets which provides you with plenty of hanging space with areas for shoes below & shelves above for sweaters & folded clothing with florescent lighting.* PRIVATE DECK:  Off of the back 2nd Bedroom, you can open the French door onto your private deck to attend to your potted plants, or to recline on your Chaise lounge.     * COURT YARD:  *Subject to our current water restrictions/drought, A beautifully landscaped/flowering, courtyard is in the back of the property for all tenants use and pass-through.  Your BBQ appliance can be placed in a designated area here.* UTILITIES:  Owner pays for water, sewer, & gardener.* TO SEE THIS FLAT:  Call Peter -  show contact info* TRANSPORTATION & SERVICES: WITHIN (2) BLOCKS:** 280 FREEWAY Entryway with 101 FREEWAY Access~** GOOGLE & APPLE & OTHER CO.'S SHUTTLE BUSES + #24 Divisadero & #26 Valencia. ** (3)Blocks to #14 Mission, #49 Van Ness & #5M Sam Trans Bus Lines. ** BART-GLEN PARK STATION: (8)-Blocks = *Take The #36 Teresita Bus, (or) Just an 8-10 Minute walk down Chenery St.  *  (2) FREE TENNIS COURTS & Basketball courts/Baseball Field (1/2 Blk.) at The City of SF Noe Valley Recreation Center at 30th & Sanchez Sts.* MAJOR FOOD MARKETS, COFFEE SHOPS & GOURMET RESTAURANTS: * 30th St. PRODUCE MARKET:  30th & Church Sts.* WHOLE FOODS STORE on 24th St. - (6) BLOCKS * SAFEWAY-1: Mission & 30th St. & SAFEWAY-2: Diamond Hts. Shopping Center - 5 minutes.  #1.   Coffee shop: XO Coffee Shop for Delicious Sandwiches, Salads & Pastries Corner of: 30th & Church #2.-  ""La Chiccia"" Italian/Sardinian Gourmet Restaurant: La Chiccia - 30th & Church Sts.#2.A.""La Nebbia"" Gourmet Pizza & Italian Cuisine:  1/2 Blk. off of 30th & Church Sts.#3.-  ""Pompelo's"" Organic Restaurant: Near the Corner of 30th & Church Sts.  #4.-  ""Toast"" Breakfast Cafe: At Church & Day Sts. ~ #5.-  Japanese/Sushi Restaurants: #1.@Church/Day Sts., Church/27thSts., Shiso@Mission/30th Sts. #6.-  Thai Restaurant: Corner of Church & Day St. #7.-  Pizza Restaurant and take out: ""Twin Peak�s"" On Church St. at 29th St! #8.-  Chinese Restaurant: Alice's: Sanchez St. at 29th St. - Very Good & Excellent Seasoning~  #9.-  Clay Pot Indian Restaurant: Church & 29th St.#10.- Le Petite Laurent:  French Bistro/Restaurant & Bar Only 5 minutes to Glen Park. #11.- Famous Mitchell's Ice Cream Shop: Corner of 29th St. & San Jose Ave.* FOR DAILY PM SHOWINGS -  Call Peter -  show contact info","2BR / 1Ba 1150ft2 flat  date=""2014-10-15"" today_msg=""available now"">available oct 15<br/>w/d in unit street parking<br/>no smoking</p>"
613,5942071841,20170105,2017,noe valley,san francisco,san francisco,2950,1.0,1.0,700.0,0,2565,37.743332,-122.432731,"Convenient and Charming, light filled 1 bedrm with parking!","Charming 3 bedroom and 2 bath house in Fremont's desirable Northgate area.  This recently remodeled gem has upgrades throughout, creating a beautiful and comfortable home in a quiet cul-de-sac location.FEATURES:•  3 Bedrooms, including a master bedroom suite with 2 closets•  2 Bathrooms•  Living room•  Family room•  Dining area•  Kitchen•  Attached 2-car garage•  Washer and dryer hook-ups in garage•  Decorative fireplace in family roomUPGRADES:•  Energy efficient central air conditioning (A/C)•  Energy efficient central heat•  Energy efficient dual pane windows, including garden window in kitchen•  New energy efficient water heater•  Completely remodeled kitchen with granite counters, warm wood cabinets, stainless steel chef's dream stove, powerful stainless steel ventilation hood, and stainless steel dishwasher•  Completely remodeled bathrooms with granite counters, warm wood cabinets, and neutral tile throughout•  Gorgeous hardwood floors throughoutGREAT SCHOOLS:•  Warwick Elementary just a short walk away•  Thornton Junior High•  American High*** Be sure to check with Fremont Unified School DistrictFANTASTIC LOCATION:•  Just minutes to:- BART station- Dumbarton Bridge- 880•  Quiet cul-de-sacTERMS:•  $2,830 monthly rent•  $3,000 deposit•  12 month lease•  Good credit:  credit check fee of $35 for each occupant 18 and over•  Good references:  employment and rental references will be checked•  NO smoking•  NO pets","3BR / 2Ba1390ft2 data-date=""2017-01-03"" data-today_msg=""지금 가능"">가능 1월 3</p>"
614,4700080943,20141005,2014,NOPA,san francisco,san francisco,4700,2.0,1.0,1150.0,0,1749,37.778644,-122.440239,"$4,700/ 2BA/1BA NOPA Full floor flat with garden off kitchen","$4,700Full floor flat with special ""mojo"" in hot NOPA area. French doors from the kitchen open to a private deck and green garden sanctuary. The wide living room faces east with a large bay window, and small cubby that can be a large bonus closet or small workspace; wood burning fireplace. Formal Dining room aside kitchen. One Parking. Private storage in garage. Walk to the Panhandle, Bi-Rite, Falletti's, USF, Kaiser, DMV. Great restaurants such as NOPA blocks away. Close to Alamo Square Tech Buses! Muni lines 31, 5, 21, 24 all within 3 blocks.• 2 BR, 1 BA flat-1,150 square feet in bottom unit of two unit building (it feels more like a home than an apartment). • Hardwood floors• Fireplace• High capacity/energy efficient washer/dryer shared in garage (no coins)• 1 car parking included • Main Bedroom 10x13• 2nd Bedroom 7x15• Dining Room 10x13 (current tenants use as den)• Large landing (current tenants use as dining room)• Kitchen 7x15 with stainless steel gas stove/oven, dishwasher, refrigerator• Living room 13x17• Dedicated storage unit in garage (10x7)• Quiet neighborhood• Tenant pays PG&E;, landlord pays garbage & water • Well-behaved pets negotiable - some restrictions apply ($1,000.00 additional deposit required)• Non-smoking buildingplease note, photo of kitchen is of the upper unit. Layout is the same, but appliances are all stainless steel.Showings Wednesday, October 8 from 6-7 pm915 Broderick Street (between Turk and Golden Gate)This unit is occupied. Please do not disturb tenants.","2BR / 1Ba 1150ft2 flat  date=""2014-11-05"" today_msg=""available now"">available nov 05<br/>laundry in bldg attached garage<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>"
615,4634397212,20140824,2014,north beach / telegraph hill,san francisco,san francisco,3860,2.0,1.0,1009.0,0,995,37.801018,-122.404582,2 beds/1 Bath flat in well maintained 3-unit Edwardian bldg,"Live the quintessential San Francisco lifestyle at the top of Telegraph Hill.  This remodeled flat is in a well maintained 3-unit Edwardian building.  Built in 1913, this charming middle flat showcases fabulous partial views of the San Francisco city skyline and Coit Tower. Although updated, the character of this vintage property remains intact, with softwood floors, wainscoting, moldings and high ceilings. It is currently configured as a two bedroom, one bath home with the bedrooms having southern exposure for maximum sunshine. Views of Coit Tower are enjoyed in the tranquil and cozy living room. The remodeled kitchen will delight the home chef with modern concrete counters, radiant heat flooring, an LG stainless steel refrigerator, a Bosch stainless steel dishwasher, a Kenmore Pro stainless steel freestanding range and hood, and great storage.  From both bedrooms, enjoy the city lights.  The bathroom has been updated with Kohler fixtures including a Kohler cast iron soaking tub, modern vanity and concrete counter top.  There are amazing water and bridge views from the shared roof area. Enjoy watching activities on the Bay from this unique perch, ideal for viewing America's Cup, the Blue Angels and the ever-changing vista. Close to the Financial District and the shops, cafes and restaurants of North Beach, this is one of San Francisco's favorite neighborhoods on one of Telegraph Hill's most coveted streets.The home has the benefit of updated electrical including a new panel and updated plumbing with the addition of a GE in-unit washer/dryer. Per the TIC agreement, there is one car parking.  Additional storage is in the garage.","2BR / 1Ba 1009ft2 furnished flat  date=""2014-09-04"" today_msg=""available now"">available sep 04<br/>w/d in unit attached garage<br/>wheelchair accessible<br/>cats are OK - purrr dogs are OK - wooof</p>"
616,4845202648,20150113,2015,north beach / telegraph hill,san francisco,san francisco,3400,2.0,1.0,800.0,0,973,37.80519,-122.410333,Lovely North Beach 2 Bedroom,"North Beach Sunny first floor unit with 10' high ceilings, two bedroom and one bath. View of city lights from front windows.  Newly refinished wood floors and paint. Excellent location, walking distance to financial district, shopping and transportation.   3 blocks to Pier 39.Please bring a copy of your credit report and proof of income.  No pets","2BR 800ft2 apartment  date=""2015-01-17"" today_msg=""available now"">available jan 17<br/>street parking<br/>no smoking</p>"
617,4555242133,20140803,2014,north beach / telegraph hill,san francisco,san francisco,7700,3.0,2.0,1375.0,0,552,37.802799,-122.409689,"Unbeatable location, garden, views and parking!","This beautifully restored San Francisco two-level condominium is a true urban oasis nestled between North Beach and Telegraph Hill.Available furnished or unfurnished September 1st, the unit is located on a quiet off-street location, yet only two blocks from the bustling cafes and restaurants of North Beach. This unique condominium opens to a lovely sun drenched Mediterranean garden filled with olive trees, a grilling area, fountain and large stone dining table. The neighborhood is family friendly with public tennis courts, a playground, an indoor pool and top notch day care all within two blocks. Washington Square Park is a two minute walk, and the Financial District, Fisherman's Wharf, Union Square and the Embarcadero are all within walking distance. Highlights:-Townhouse on two levels-Three Bedroom, two Baths-Huge Master Bedroom with en suite bath-Queen mattresses in each room-French doors off Master Bedroom open directly to garden-Two walk-in closets in Master Bedroom!-Solid white oak floors in living areas.-Views toward Russian Hill-Spacious 10-foot ceilings with tons of natural light-Period detailing in a contemporary open layout-Entry veranda overlooking garden-Ample closet space-Carrera marble bathrooms-High end Bosch appliances-Kitchen pantry-Beautifully restored Wedgewood gas stove-In unit washer/dryer-Free Wi-fi-Walk score 95-Earthquake retro-fitted building with fire sprinkler system-On site, secure indoor parking is also available for an additional fee.","3BR / 2Ba 1375ft2 condo  date=""2014-09-01"" today_msg=""available now"">available sep 01</p>"
618,4645322827,20140831,2014,north beach / telegraph hill,san francisco,san francisco,4400,2.0,1.0,1000.0,0,1803,37.800547,-122.415943,North Beach Remodelled 2 bedroom/1 bath,"Here is a summary (The unit is pretty much like new.):-Remodelled scheduled to be completed by mid Sept.-2 Bedroom/1Bath flat in duplex unit ~ 1000 sq ft.-Quiet and safe neighborhood.-Notably, VERY Bright unit since it's a corner unit with a lot of windows - you wouldn't suffer from the absence of sun here.-Great location: 5-10 minute walk to 41/45/30 Muni lines, Columbus Ave Restaurants; 15-20 minute walk to Fisher's Wharf, North Point Shopping Center (Trader Joes, Safeway, 24 hour fitness)-Half a block from Yick Woo Elementary School.-Brand new floors throughout - Hardwood everywhere except bathroom-Kitchen completely remodelled - Quartz Countertop, tile backsplash, recessed lights, undercabinet lights, stainless stove, stainless steel refrigerator, stainless steel Bosch dishwasher-Bathroom completely remodelled with double vanity-Mostly new light switches and light fixtures-Laundry in-unit-Freshly painted interior all aroundDetails:-2 bedrooms-1 Kitchen-1 Dining Room (Separate)-1 Bathroom-1 Living room with fireplace-1 Laundry room-Washer/Dryer in unit-Bluetooth speaker system in kitchen-parking is available at an extra cost-the unit will look like this: (these are the pics of the upstairs unit)https://plus.google.com/u/0/photos/106112928466163909173/albums/5843540889164073841If interested, please email a brief summary about yourself, and we can set up an appointment.","2BR / 1Ba 1000ft2 apartment  date=""2014-09-15"" today_msg=""available now"">available sep 15<br/>w/d in unit attached garage</p>"
619,4641166719,20140831,2014,north beach / telegraph hill,san francisco,san francisco,3860,2.0,1.0,1009.0,0,995,37.801018,-122.404582,2 beds/1 Bath flat in well maintained 3-unit Edwardian bldg,"Live the quintessential San Francisco lifestyle at the top of Telegraph Hill.  This remodeled flat is in a well maintained 3-unit Edwardian building.  Built in 1913, this charming middle flat showcases fabulous partial views of the San Francisco city skyline and Coit Tower. Although updated, the character of this vintage property remains intact, with softwood floors, wainscoting, moldings and high ceilings. It is currently configured as a two bedroom, one bath home with the bedrooms having southern exposure for maximum sunshine. Views of Coit Tower are enjoyed in the tranquil and cozy living room. The remodeled kitchen will delight the home chef with modern concrete counters, radiant heat flooring, an LG stainless steel refrigerator, a Bosch stainless steel dishwasher, a Kenmore Pro stainless steel freestanding range and hood, and great storage.  From both bedrooms, enjoy the city lights.  The bathroom has been updated with Kohler fixtures including a Kohler cast iron soaking tub, modern vanity and concrete counter top.  There are amazing water and bridge views from the shared roof area. Enjoy watching activities on the Bay from this unique perch, ideal for viewing America's Cup, the Blue Angels and the ever-changing vista. Close to the Financial District and the shops, cafes and restaurants of North Beach, this is one of San Francisco's favorite neighborhoods on one of Telegraph Hill's most coveted streets.The home has the benefit of updated electrical including a new panel and updated plumbing with the addition of a GE in-unit washer/dryer. Per the TIC agreement, there is one car parking.  Additional storage is in the garage.","2BR / 1Ba 1009ft2 furnished flat  date=""2014-09-05"" today_msg=""available now"">available sep 05<br/>w/d in unit attached garage<br/>wheelchair accessible<br/>cats are OK - purrr dogs are OK - wooof</p>"
620,4825328663,20141230,2014,novato,novato,marin,1750,1.0,1.0,700.0,0,1401,38.06503,-122.539846,Ignacio 1 x 1 in a gorgeous setting! December's rent free!,"Located in beautiful southern Novato, this large 1 bedroom, 1 bathroom apartment home is located next to a expansive open space with numerous hiking trails. Your patio has plenty of space for your new outdoor furniture to host warm summer evening dinners. Right outside your front door is Marin County and the rest of the Bay Area when you want to go wine tasting in Sonoma and Napa, or paint the town red in San Francisco. Call us today at show contact infoto set up a private showing.","1BR / 1Ba 700ft2 apartment  date=""2014-12-30"" today_msg=""available now"">available dec 30<br/>laundry on site carport<br/>no smoking<br/>cats are OK - purrr</p>"
621,5043359405,20150526,2015,novato,novato,marin,2200,2.0,1.0,900.0,0,2150,38.064181,-122.539093,"Move-In Ready Townhome In Southern Novato, 1 Car Garage --PRANDI","Move-In Ready Townhome In Southern Novato, 1 Car GarageCall:show contact info40 Hector LaneNovato, California 94949United StatesRent: $2,200.00 USD / MonthSize: 900 SqFtProperty Type: TownhouseBedroom(s): 2  |  Bathroom(s): 1Deposit: $3,300.00 USD1.5 times the monthly rentApplication Fee: $ 38.00 USDIncluded Utilities: Water / GarbageDescriptionLocated in the Ignacio Area of Novato is this 2 bedroom, 1 bathroom single-level townhome. Fresh paint, clean carpet, fireplace, private washer/dryer. Additionally there is a private patio. 1 car garage with storage. This is a Non-Smoking property. Water and garbage will be included in the rent. 1 pet may be possible with owner approval and with an increase in the security deposit. Renter's Insurance required.For additional information or to make an appointment to view this property, please contact Mark Parish at  show contact infoor  show contact info. Thank you!Move in Special: NoFloors: 1RestrictionsDogs: Dogs (ok)Cats: Cats (ok)Pet negotiableSmoking: No SmokingLease Details1 yearDate Available: 5/15/2015Area InformationLocated Near: Shopping and transportationSchools: see Marinschools.orgFeatures / AmenitiesKitchenDishwasherDisposalRefrigeratorOvenFlooringCarpetOutdoorPatioLaundry DetailsWasherElectric DryerFireplaceOne FireplacePetsPossible With ApprovalParking1 Car GarageParkingGarage Spaces: 1Parking Cost: 1 Car GarageContact InfoPRANDI Property Management, Inc., CRMCMark Parish show contact info","2BR / 1Ba 900ft2 townhouse  date=""2016-05-15"" today_msg=""available now"">available may 15<br/>w/d in unit detached garage<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>"
622,4855538974,20150120,2015,novato,novato,marin,3400,3.0,1.0,1800.0,0,344,38.09262,-122.567866,Beautiful and Spacious Novato Home for Rent,"A Beautiful  Novato home for rent available beginning of March. This house is updated throughout including a modern kitchen, with a professional six panel stove and stainless steel refrigerator, two updated bathrooms, with a jet tub in the master bathroom and 1800 square feet of living space overall.The house includes sky lights and recess lighting throughout . All windows are double pane with blinds. A large two car finished garage is detached. There is also a separate ~300sqft pool house that can be used as an office or a game room.The backyard is large and well maintained and includes a hot tub and a pool (with a pool cover).It is centrally located and close to shops, schools, and right across from Golden Gate Transit bus stop.Good credit history and references are required.Please present current credit report to be considered as an applicant.Pets are negotiable with a pet deposit.Rent is $3400 per month with a $5100 deposit and one-year lease.This is a non-smoking property. A signed lease and 50% of the deposit are required within 48 hours of applications approval; first month's rent and balance of deposit are due at time of possession. Security deposit is $5,100.00","3BR / 2Ba 1800ft2 house  date=""2015-03-07"" today_msg=""available now"">available mar 07<br/>w/d in unit detached garage</p>"
623,5935283891,20170105,2017,novato,novato,marin,3031,2.0,2.0,1283.0,0,2567,38.033501,-122.615379,Experience the Finest in Luxury Living!,"Charming 3 bedroom and 2 bath house in Fremont's desirable Northgate area.  This recently remodeled gem has upgrades throughout, creating a beautiful and comfortable home in a quiet cul-de-sac location.FEATURES:•  3 Bedrooms, including a master bedroom suite with 2 closets•  2 Bathrooms•  Living room•  Family room•  Dining area•  Kitchen•  Attached 2-car garage•  Washer and dryer hook-ups in garage•  Decorative fireplace in family roomUPGRADES:•  Energy efficient central air conditioning (A/C)•  Energy efficient central heat•  Energy efficient dual pane windows, including garden window in kitchen•  New energy efficient water heater•  Completely remodeled kitchen with granite counters, warm wood cabinets, stainless steel chef's dream stove, powerful stainless steel ventilation hood, and stainless steel dishwasher•  Completely remodeled bathrooms with granite counters, warm wood cabinets, and neutral tile throughout•  Gorgeous hardwood floors throughoutGREAT SCHOOLS:•  Warwick Elementary just a short walk away•  Thornton Junior High•  American High*** Be sure to check with Fremont Unified School DistrictFANTASTIC LOCATION:•  Just minutes to:- BART station- Dumbarton Bridge- 880•  Quiet cul-de-sacTERMS:•  $2,830 monthly rent•  $3,000 deposit•  12 month lease•  Good credit:  credit check fee of $35 for each occupant 18 and over•  Good references:  employment and rental references will be checked•  NO smoking•  NO pets","3BR / 2Ba1390ft2 data-date=""2017-01-03"" data-today_msg=""지금 가능"">가능 1월 3</p>"
